Coordinate_1,Coordinate_2
4.41000406835945,-17.8711519087504
-5.67884564161098,8.37260283623367
1.20323818150723,27.954947726905
8.9915984362984,6.54853696415848
1.97703804307787,-10.8414054174473
-9.25534832047123,34.9167350622559
-1.19907491591696,38.5987306416151
-9.41470582373156,34.1876811845073
-8.29846360209558,3.0753752709008
-6.62285200023067,-30.3784283269089
3.83924947778643,41.9914890223096
-10.3826274996952,-27.9165601398662
-34.713140945292,7.74182647806851
-15.39061763887,7.36181834281248
9.21068599347859,-55.5978325913057
4.42704325132938,-18.8450182421479
18.5435650907853,-32.0904977843296
24.6143274456794,8.10888485800956
-48.6185490247833,3.34400520929741
-18.7471912099202,-19.7685391660613
10.2032428618746,7.96045750646604
25.0485621877004,25.6270672491303
-39.0413619254808,-16.6836425545252
1.1810236734933,-32.0186187327975
8.74348869455968,-53.9550743120849
23.4309606776038,-36.3439841239346
-15.5913959096648,0.303642004758048
5.3063629715031,-20.1165673290259
13.0617201613222,12.2539426637408
26.6678665918789,-9.08598897869686
19.1992461759428,26.3275954797852
18.5403507160651,8.44656933357742
2.61933239883709,37.4006389638152
-14.1897599721905,-15.0296322455724
29.7785578191277,8.68212023016979
37.1041488664121,2.04860367135978
-0.452405314888095,-10.7462863002539
-32.4515860425711,5.98472670134159
-7.51842899781024,-23.9676084238856
-9.23636175227248,-21.1273379154565
-35.4035127885406,-22.1974842116263
-14.0402155641745,6.66056841193823
-1.42670439603177,5.45920455203795
20.8112305020876,-10.4202410332935
-7.32932707204303,31.3088243884827
-39.7107825537662,-14.3120988633251
-9.39889998714274,36.1848222371074
9.94111370683793,-23.3296089472649
8.94786934379282,7.46958364507169
-10.0810757013252,-3.30428358696254
-33.0918561578358,-6.47379205645938
3.50516619831146,43.711778176344
-6.32321896185953,27.3236135517074
25.4883336027126,28.9981302834401
21.5565674973578,-7.64284102116545
-7.9693490944858,-22.1629068850862
-10.5864735148335,-13.4763164566655
-40.1578640037252,15.6584278689472
-16.1422996599099,-18.6006794604445
-37.7576924082381,-16.1440943407775
-18.7061518012775,-7.04834823761214
5.76066872975549,-51.8130471333273
-12.620828997717,23.0414206236969
-2.07491267504613,3.5691271203341
27.4953065670963,-17.314366931175
4.02929794364717,-22.1945660732631
-15.2463558101335,5.29350507299336
2.94941198339916,-18.5009520973264
-7.80453793424942,36.5749630684747
-2.36173925859822,28.9048801112912
32.1344578747677,-8.7680387107985
-44.3997630573615,-16.9932362395934
-16.7082394857488,-27.7003688819997
-10.1017492176711,6.15399884394961
-29.9190725533571,-7.94553805228415
0.0674382307728651,-13.1747584181331
10.423705494025,-56.7254838555252
-18.3268539503478,-25.0592249989181
34.4402759412857,2.87804208301847
18.3493877808237,29.741804413355
-34.5794875940679,-7.32537313514182
-44.7528387510605,-17.1772170260072
32.4852917179914,8.89320825534513
14.0732315613694,8.86806494772581
8.9626277400973,40.2641171138913
-36.960420795365,-23.7876083026226
25.7684657414005,-17.509180754313
-2.14607345404228,19.4682258074927
10.805356421131,-26.1193221683799
-3.67231689325127,37.3911604340493
9.24349861033616,-24.2458674678681
3.33925622033011,-25.4657012153323
29.2586567632222,-17.1836500272994
-4.57228183832165,33.1886467880634
-4.15514280773388,4.96249738338179
9.8295688684421,8.60282523279171
-31.3281892385045,-2.81425215640479
-12.7755422184515,-0.851917197183874
3.9691311338353,-46.4414432169071
23.4763739517612,-36.4095523127133
-3.93683382072637,3.29590426380502
0.229991850596824,-6.69780562064739
-45.7102888982465,1.24807361573672
-6.84012109537595,32.0693219830212
-16.5277155157012,-22.274900306888
3.76036485186528,-23.8152111861801
-15.7389953905397,-19.3160289157052
-16.8621423557049,4.05497566213347
28.0884239183489,28.3485429572246
-34.8078228432013,6.57913267526154
24.9955041219233,-37.6951334572445
-11.3328255752726,24.8442886402059
-5.88647675469271,-13.7176110787232
30.1023251733543,-4.90752969510747
-9.42443625568945,-18.5032035887039
-10.0322366354037,-22.0721043184338
0.84427393278242,3.5208520185085
-53.2120046759794,5.77851603752445
4.69181845630796,-27.1251759463015
-0.343209872280036,-21.8404021069571
-1.88503463602188,27.5731911633117
-32.457119264199,4.47290358164145
-0.464214997366381,4.71406404245683
14.2403701934086,5.5662319830401
-32.283125923115,5.85641866825333
-6.57976270431794,40.5326030472841
8.80181434557569,-11.2853069315712
-11.6187389852605,-6.3174095331939
-10.6467878230608,2.13738309000138
28.3819937808057,3.41295595256929
26.6498786736392,-4.93417777795341
24.3104201081286,-37.1092765251272
-2.34212215993202,12.3843761057821
6.09494616452646,-19.3004031932246
-5.51573141994561,-31.4334265794461
31.5929934678553,-18.9063580451661
-8.03352648644104,-22.5088317994274
26.7221830589769,-13.0606773038628
-10.7491173177624,-6.44761636421575
0.518084733428562,31.3094007862873
-42.8044802788111,-23.1762770300103
-37.4907106351042,-7.1422491044817
11.6558880270961,-0.642796115407238
31.2026040765224,-10.8649182326905
-1.68272841473248,26.9902644734756
26.4038352560776,26.2529581137884
19.5317120290367,25.9968919891658
-7.9999084658867,-13.2478941278276
-42.8699546846746,0.663250174273757
-12.9981532694296,7.84066053109914
-0.275009652455555,3.72360732246598
-24.7073023650425,-4.60657488512508
-6.93980952891492,2.56247364115329
-7.18322449428185,-14.4182101140785
5.72626469820284,-10.4989047846907
20.9794149834966,-34.1846835149743
9.6488140655631,-56.015739617498
3.32161556325335,36.4801812742963
-1.16189280569196,-16.120922699072
5.40979469200548,-49.0068394129126
-9.41821468510977,19.4964856395278
36.3443897614207,2.64302493277261
0.606989040447027,-18.3620606680787
-15.6206662846248,-1.15017516350436
-6.65283276937135,-19.8301737257634
-0.172864866058711,35.6873966371346
-8.80291556580536,-29.4600128974952
13.2074217558135,-55.5658312409271
-4.58921609443095,7.99092618415338
-1.4680289820088,-26.3415334060611
10.5523533227973,37.7880697819437
28.4817923466406,-0.96649655692194
-15.6682723678771,-16.764830728256
-10.3136242083425,-19.7068651026297
3.78577952301958,-11.7779038833963
-6.70206934562445,6.22253825014335
-10.1333587437741,27.6266108314656
-22.9385391690488,7.43155710166244
-3.12159761025643,1.32952023129547
31.5330486506086,4.44647571665631
-12.6067309451552,23.1030340218243
34.1885659943531,-16.5539476336363
-25.7070483196775,-6.50005197603379
-4.27832014860573,29.7600616187875
-49.8647248132765,3.76273163758383
29.556645956009,-18.9969598622207
-16.9150703340455,1.43115893011567
34.634299167405,-10.261634165986
13.4075334536693,-56.2774125588478
16.2322540269443,-30.0003529534244
-25.1067959344491,-5.05794047756977
-6.63442603243438,30.6164928170976
4.72664698425185,-8.79937597382396
0.761920397850972,-18.5887390394465
-8.62061480690635,-18.6273341053992
27.0538421839524,9.42034881812114
20.0526328018177,-4.74213218690308
-4.36463517813507,5.85875889050611
-13.6763085822606,-1.99406827569303
3.39771129929606,36.1871986917289
27.29862056859,-15.7328546823459
-2.30759578296906,2.52998064082143
-38.738006536773,-15.7462997951734
-37.039071563891,-7.92742433657113
7.58751484263028,6.54034967709191
36.3275051749094,-2.97300460303133
19.6559496791214,31.9957464200763
-16.0708789612038,2.03808358409926
12.1408452783343,-15.3842627541965
7.41901129339749,33.9163555467722
-1.89177559624654,17.7699600988083
8.51070070610219,-12.3019546985195
-14.000511659724,6.03940067199929
32.9709550126465,-17.8149115354529
13.6237739960778,12.3786426757563
-18.6710044357714,3.7834281292342
31.5519320284866,-12.2814393152455
-44.2471159548059,-15.8128606144601
-24.3117023455826,12.6015497649619
-6.61177353581921,4.22891469134022
-5.16706995902173,13.8906729237705
1.58750917450411,-30.3450327903478
3.57815370540616,-23.9733045824732
34.4029485092958,-13.6252163695706
-12.0300594852662,-10.3079679463245
-23.6203296964858,9.1982456129195
15.0188075576686,-5.10927887105062
-9.08520092916148,-29.5996871823543
-17.1132450394166,-28.2619425698448
-11.9350813757176,-0.447641333468201
-13.0899325167901,31.0172894620439
-9.36708514779893,19.119095446732
18.9240405755171,-32.4160478603955
33.8171491449182,0.0524866578504712
-14.9263145247645,7.75896968260042
16.0988552317908,26.2571403496188
-15.0418116425085,4.61706548860422
-12.5712819995353,23.7822354820254
-1.31080234042908,2.80210556673567
3.83684170400487,-12.1171640683282
32.6479093084092,-13.0836980859475
-8.66960633747479,28.9965821863403
7.95223900762722,-15.9070486689061
-39.461376815135,14.4516619688003
-2.35808359151466,6.77631719440852
2.02745053271605,10.4032114379169
-2.44802258003338,16.8246359153623
-9.68735189013178,20.7060765631249
32.7034547762738,-1.19261677814671
25.9510109635964,15.0959512015176
-10.7444079403609,2.7034687335059
-26.4432936211631,16.6627858636237
-24.7327392960555,21.9849438604636
-0.239994642133395,-20.383112178085
-7.52474377969643,8.24296400799937
16.7096014730066,-30.4341040316051
37.0301746064963,-6.4553514083696
-32.2692768392684,6.00666973787025
-40.6503068467898,0.109973062248356
-8.06957377833445,22.5945442157742
-10.8794757852425,-5.86766684425323
-11.7300329064842,-26.7895932519414
-10.2845539890765,32.7523230955727
9.52458640687926,-15.8507868968825
29.3538205135252,-19.7219811028437
-30.199875462314,4.09778965408524
24.8244877744327,-37.5435807573446
-4.33215103442472,-16.6666225250602
-37.5706733376208,-23.9317711367901
-49.6876482960635,4.06591540175324
-17.4266597750883,-31.5767832243065
-12.5597467701307,4.60149019947749
0.135559354839308,26.8992167295075
11.9102896610838,-2.14022649840858
-21.5860472433852,5.11673727832988
4.73559838603316,-49.5017746164099
-3.37420658234976,-24.5686020316375
-4.28296464676333,-33.1033624539451
6.83716767457794,-23.7986679500335
-10.4335663910047,0.364729844394459
33.2217122342666,-2.98772636294235
-11.4321083992439,22.5299628772462
-42.59714357353,-14.6994535797249
-4.51505202716587,4.96591218918305
24.6288607834643,5.808580595749
-10.1995485371734,0.57509112968546
-6.66194474200877,30.0525532361731
-37.2220595356152,-7.7598621233273
33.9307083606377,-8.25688324394843
-32.0912537817152,4.41687735258262
33.3759459502892,-14.9293978859174
-5.12202871616843,-1.02523181889389
-1.82904056525933,18.8386934926611
-7.75670684191388,8.01568311742584
-36.6183141251032,9.84312197682153
-28.3686596407559,-4.65855960928106
-31.0599850389992,-5.35771203338344
-22.1904655727481,17.1706632904178
8.33714613620836,5.43447455386321
0.663423878429074,-24.1053308467935
1.17851777478779,-10.4484840265281
37.7169344138927,-12.8218061107828
-21.6670760911319,5.56368602726523
-0.875855450946609,8.61607662415184
14.0584071848579,27.2705582658229
-11.6932193624683,22.2349516856731
-36.4807675360725,9.77075590258337
-7.55471383463352,-23.9906436341748
-9.35333726693539,26.3993887220403
-23.6239646404315,15.7311595468691
-13.8352679390503,-13.7382659540308
31.6373922522329,13.4941798801891
36.4265351342841,6.17596127013919
-46.6486952991022,2.06462312544664
-14.6097050197247,1.72003023538064
-7.84308491015282,4.83184984796124
-11.6310689322471,-10.4145279276943
18.1579819212538,-31.0584826216881
20.3175921426943,-6.44990381981963
-6.19702250594924,-32.6996767367342
-2.36495785263811,-18.8232514945445
35.6138596141127,4.16773826390315
3.28959140897144,-28.0619148163913
17.2371821664182,-30.9377416546251
-3.98718072050437,2.11141224196551
0.964765109008569,-25.3817140196754
33.9511989952974,7.81274936033288
-26.7477687345757,-3.87009655359238
32.5184140902773,4.85495551102345
-11.014766687503,19.854394446146
7.22896477222088,40.7091408221104
5.48849396858686,-26.0895720215926
-10.3196921542776,-0.22536212747754
6.58226103672362,-21.9900532693743
-18.8006659418207,-22.5704380090828
19.4801397800611,-12.1162764006727
-37.819451277632,-16.1574054829423
-15.2548479519296,-16.04000682674
37.7310357126402,2.92116833069369
28.8500909144204,1.04392968062198
-15.4338052947575,0.751760761832075
-13.6329920908262,-1.84167823069799
39.1865454899128,-11.1377907290784
25.128309698793,6.65732204794228
1.89517856640864,35.4697517731542
-37.1677431125727,-7.71657727197435
13.9475625247787,0.649504230276398
38.2598849541153,2.34782498471974
-13.5800236304307,-0.464632753997065
8.2600270726302,-23.8985102158207
-9.35973739314527,20.669949318164
-23.716000040828,18.2292691531671
-7.17178882435092,-9.57851945566971
-1.48483595280537,36.8350171757863
26.595459890107,1.66238752531385
19.0958847546751,-32.5641203872891
8.75899239563366,-21.8251993241053
16.3203498010536,11.66685041891
2.80303017076447,34.6124725090817
-27.690789624922,20.82289098996
-1.14388966356663,-16.7131668116708
4.66688521323534,-9.38567094286164
-8.78510771925563,-18.0693945669247
-50.4961633689916,4.96267876897867
4.79831995574034,9.45478757876307
-11.5656806334853,-7.53148408317802
32.9178716676484,-14.8655033148329
3.6585112449021,-11.5221446297401
-51.2835867152106,5.00408910063233
-11.9212345735199,-8.0632917404504
-9.43803068267308,-24.1254873269064
-30.2981276195093,-8.29614842409654
13.614026698538,26.8622997958641
13.4942683085124,12.0753575663543
-50.1807620592508,4.11087676164231
-15.9731864918353,-27.3236944062999
-13.4542700473371,1.89665610705748
-5.63873067934184,11.7226587779075
25.6493211676931,-8.0142143752651
11.1081394319514,-56.8910799860397
-6.43665626078463,4.21283240617231
20.9891364180398,-35.0328083295291
-5.88061139686174,12.932697693335
-8.71833367852078,-33.8101818607052
20.5582999573775,27.1335194460314
-28.7614753556122,-4.48890694197071
-13.7710062495498,-23.7590277031086
-17.3831202202113,2.59877149745846
-3.24634517557681,8.66506819396139
-7.57903161441759,-2.13751682384403
-13.1278041031104,6.74317564191293
-19.9492092259437,-5.96285885863529
32.7892458887156,2.7185032609628
20.4589592495308,-8.73528129015368
-50.8391562746873,5.28748108099414
-5.58227906438942,11.6468849480371
25.5329171317525,25.8329087428015
